2024-11-17 02:54:49 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62318) -> addr(ip='54.173.152.10', port=9000) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62363) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62308) -> addr(ip='162.159.129.235', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62334) -> addr(ip='34.200.59.243', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62376) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62309) -> addr(ip='162.159.137.234', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:54:49 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:55:04 - addr(ip='192.168.1.111', port=62377) -> addr(ip='18.172.202.82', port=443) - ESTABLISHED
2024-11-17 02:55:04 - addr(ip='192.168.1.111', port=62378) -> addr(ip='23.194.61.68', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60916) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61090) -> addr(ip='52.123.161.55', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=60907) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62364) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60919) -> addr(ip='52.123.173.4', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62375) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62247) -> addr(ip='44.218.60.205', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=57577) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62320) -> addr(ip='54.227.163.143', port=8095) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62346) -> addr(ip='104.18.32.47', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62341) -> addr(ip='20.50.80.214', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62374) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=49933) -> addr(ip='::1', port=57519) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62188) -> addr(ip='3.210.163.147', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=57519) -> addr(ip='::1', port=49933) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=57520) -> addr(ip='::1', port=57528) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61992) -> addr(ip='163.70.148.2', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61645) -> addr(ip='104.16.103.112', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61580) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62318) -> addr(ip='54.173.152.10', port=9000) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62363) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62378) -> addr(ip='23.194.61.68', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62308) -> addr(ip='162.159.129.235', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62377) -> addr(ip='18.172.202.82', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62334) -> addr(ip='34.200.59.243', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62376) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62309) -> addr(ip='162.159.137.234', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:55:12 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60916) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61090) -> addr(ip='52.123.161.55', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=60907) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62364) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60919) -> addr(ip='52.123.173.4', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=60916) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62375) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62247) -> addr(ip='44.218.60.205', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=57573) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=57577) -> addr(ip='172.64.146.73', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62320) -> addr(ip='54.227.163.143', port=8095) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62346) -> addr(ip='104.18.32.47', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62341) -> addr(ip='20.50.80.214', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62374) -> addr(ip='52.98.43.162', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=49933) -> addr(ip='::1', port=57519) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62188) -> addr(ip='3.210.163.147', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=57519) -> addr(ip='::1', port=49933) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=57520) -> addr(ip='::1', port=57528) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61992) -> addr(ip='163.70.148.2', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61645) -> addr(ip='104.16.103.112', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61580) -> addr(ip='162.247.243.29', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60909) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62318) -> addr(ip='54.173.152.10', port=9000) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60946) -> addr(ip='103.10.124.5', port=27018) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62080) -> addr(ip='162.159.135.234', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=57664) -> addr(ip='127.0.0.1', port=57705) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=57662) -> addr(ip='127.0.0.1', port=57706) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61530) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60920) -> addr(ip='20.167.82.225', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62363) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60915) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=57706) -> addr(ip='127.0.0.1', port=57662) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62378) -> addr(ip='23.194.61.68', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=57528) -> addr(ip='::1', port=57520) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62308) -> addr(ip='162.159.129.235', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62377) -> addr(ip='18.172.202.82', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='::1', port=60909) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61014) -> addr(ip='20.249.115.185', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62334) -> addr(ip='34.200.59.243', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62376) -> addr(ip='52.109.56.126', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62309) -> addr(ip='162.159.137.234', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=60969) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61731) -> addr(ip='49.231.112.208', port=443) - CLOSE_WAIT
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61531) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=62182) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=57811) -> addr(ip='127.0.0.1', port=49670) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61015) -> addr(ip='172.172.255.217', port=443) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='127.0.0.1', port=49670) -> addr(ip='127.0.0.1', port=57811) - ESTABLISHED
2024-11-17 02:55:13 - addr(ip='192.168.1.111', port=61019) -> addr(ip='74.125.68.188', port=5228) - ESTABLISHED
2024-11-17 02:55:17 - addr(ip='192.168.1.111', port=62379) -> addr(ip='216.58.196.3', port=80) - ESTABLISHED
2024-11-17 02:55:17 - addr(ip='192.168.1.111', port=62382) -> addr(ip='23.32.72.17', port=80) - ESTABLISHED
2024-11-17 02:55:17 - addr(ip='192.168.1.111', port=62383) -> addr(ip='199.232.166.172', port=80) - ESTABLISHED
2024-11-17 02:55:17 - addr(ip='192.168.1.111', port=62381) -> addr(ip='23.63.193.184', port=80) - ESTABLISHED
2024-11-17 02:55:17 - addr(ip='192.168.1.111', port=62380) -> addr(ip='96.16.101.68', port=80) - ESTABLISHED
2024-11-17 02:55:18 - addr(ip='192.168.1.111', port=62379) -> addr(ip='216.58.196.3', port=80) - ESTABLISHED
2024-11-17 02:55:18 - addr(ip='192.168.1.111', port=62382) -> addr(ip='23.32.72.17', port=80) - ESTABLISHED
2024-11-17 02:55:18 - addr(ip='192.168.1.111', port=62383) -> addr(ip='199.232.166.172', port=80) - ESTABLISHED
2024-11-17 02:55:18 - addr(ip='192.168.1.111', port=62381) -> addr(ip='23.63.193.184', port=80) - ESTABLISHED
2024-11-17 02:55:18 - addr(ip='192.168.1.111', port=62380) -> addr(ip='96.16.101.68', port=80) - ESTABLISHED
2024-11-17 02:55:19 - addr(ip='192.168.1.111', port=62379) -> addr(ip='216.58.196.3', port=80) - ESTABLISHED
2024-11-17 02:55:19 - addr(ip='192.168.1.111', port=62382) -> addr(ip='23.32.72.17', port=80) - ESTABLISHED
2024-11-17 02:55:19 - addr(ip='192.168.1.111', port=62383) -> addr(ip='199.232.166.172', port=80) - ESTABLISHED
2024-11-17 02:55:19 - addr(ip='192.168.1.111', port=62381) -> addr(ip='23.63.193.184', port=80) - ESTABLISHED
2024-11-17 02:55:19 - addr(ip='192.168.1.111', port=62380) -> addr(ip='96.16.101.68', port=80) - ESTABLISHED
2024-11-17 02:55:52 - addr(ip='192.168.1.111', port=61097) -> addr(ip='163.70.148.58', port=443) - ESTABLISHED
2024-11-17 02:55:52 - addr(ip='192.168.1.111', port=62247) -> addr(ip='44.218.60.205', port=443) - ESTABLISHED
2024-11-17 02:55:52 - addr(ip='127.0.0.1', port=60880) -> addr(ip='127.0.0.1', port=65001) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60907) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='::1', port=60915) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='127.0.0.1', port=57705) -> addr(ip='127.0.0.1', port=57664) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=61806) -> addr(ip='104.16.102.112', port=443) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=62380) -> addr(ip='96.16.101.68', port=80) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=62383) -> addr(ip='199.232.166.172', port=80) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=61741) -> addr(ip='13.107.246.254', port=443) - CLOSE_WAIT
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=61146) -> addr(ip='104.244.42.65', port=443) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='::1', port=5426) -> addr(ip='::1', port=60908) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=60978) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=62381) -> addr(ip='23.63.193.184', port=80) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=61733) -> addr(ip='52.98.43.178', port=443) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=62364) -> addr(ip='162.247.241.14', port=443) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='::1', port=60908) -> addr(ip='::1', port=5426) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='127.0.0.1', port=65001) -> addr(ip='127.0.0.1', port=60880) - ESTABLISHED
2024-11-17 02:55:53 - addr(ip='192.168.1.111', port=60937) -> addr(ip='163.70.148.13', port=443) - ESTABLISHED
